Date, Inside, Outside
2014-02-27 08:08:03 ,19.312, 4.5
2014-02-27 08:09:04 ,19.312, 4.75
2014-02-27 08:10:03 ,19.312, 4.562
2014-02-27 08:11:04 ,19.312, 4.562
2014-02-27 08:12:04 ,19.312, 4.812
2014-02-27 08:13:03 ,19.375, 4.312
2014-02-27 08:14:04 ,19.375, 4.187
2014-02-27 08:15:03 ,19.375, 4.312
2014-02-27 08:16:04 ,19.375, 4.187
2014-02-27 08:17:04 ,19.375, 4.437
2014-02-27 08:18:03 ,19.375, 4.437
2014-02-27 08:19:04 ,19.375, 4.5
2014-02-27 08:20:03 ,19.375, 4.5
2014-02-27 08:21:04 ,19.375, 4.625
2014-02-27 08:22:03 ,19.437, 4.625
2014-02-27 08:23:04 ,19.437, 4.562
2014-02-27 08:24:03 ,19.437, 4.625
2014-02-27 08:25:04 ,19.437, 4.812
2014-02-27 08:26:03 ,19.437, 4.75
2014-02-27 08:27:04 ,19.437, 4.812
2014-02-27 08:28:03 ,19.437, 4.687
2014-02-27 08:29:04 ,19.437, 4.625
2014-02-27 08:30:03 ,19.437, 4.75
2014-02-27 08:31:04 ,19.437, 4.562
2014-02-27 08:32:03 ,19.437, 4.625
2014-02-27 08:33:04 ,19.437, 4.687
2014-02-27 08:34:03 ,19.437, 4.75
2014-02-27 08:35:04 ,19.437, 4.687
2014-02-27 08:36:04 ,19.437, 4.562
2014-02-27 08:37:03 ,19.437, 4.437
2014-02-27 08:38:04 ,19.437, 4.375
2014-02-27 08:39:03 ,19.437, 4.25
2014-02-27 08:40:04 ,19.437, 3.875
2014-02-27 08:41:03 ,19.437, 4.0
2014-02-27 08:42:04 ,19.437, 4.062
2014-02-27 08:43:03 ,19.437, 4.187
2014-02-27 08:44:04 ,19.437, 4.312
2014-02-27 08:45:03 ,19.437, 4.0
2014-02-27 08:46:04 ,19.437, 4.062
2014-02-27 08:47:04 ,19.437, 4.125
2014-02-27 08:48:03 ,19.437, 4.375
2014-02-27 08:49:03 ,19.437, 4.375
2014-02-27 08:50:04 ,19.437, 4.125
2014-02-27 08:51:03 ,19.437, 4.25
2014-02-27 08:52:04 ,19.437, 4.187
2014-02-27 08:53:03 ,19.437, 4.375
2014-02-27 08:54:04 ,19.375, 4.5
2014-02-27 08:55:04 ,19.437, 4.125
2014-02-27 08:56:03 ,19.437, 4.375
2014-02-27 08:57:04 ,19.375, 4.375
2014-02-27 08:58:03 ,19.375, 4.562
2014-02-27 08:59:04 ,19.375, 4.375
2014-02-27 09:00:03 ,19.375, 4.437
2014-02-27 09:01:04 ,19.375, 4.25
2014-02-27 09:02:03 ,19.375, 4.375
2014-02-27 09:03:04 ,19.437, 4.562
2014-02-27 09:04:03 ,19.375, 4.5
2014-02-27 09:05:04 ,19.375, 4.375
2014-02-27 09:06:04 ,19.375, 4.312
2014-02-27 09:07:04 ,19.375, 4.25
2014-02-27 09:08:04 ,19.375, 4.687
2014-02-27 09:09:03 ,19.375, 4.625
2014-02-27 09:10:04 ,19.375, 4.687
2014-02-27 09:11:03 ,19.375, 4.687
2014-02-27 09:12:04 ,19.375, 4.687
2014-02-27 09:13:03 ,19.375, 4.562
2014-02-27 09:14:04 ,19.312, 4.625
2014-02-27 09:15:03 ,19.312, 4.437
2014-02-27 09:16:04 ,19.312, 4.312
2014-02-27 09:17:04 ,19.312, 4.5
2014-02-27 09:18:03 ,19.312, 4.625
2014-02-27 09:19:04 ,19.312, 4.812
2014-02-27 09:20:03 ,19.312, 5.0
2014-02-27 09:21:04 ,19.312, 4.875
2014-02-27 09:22:03 ,19.312, 4.562
2014-02-27 09:23:04 ,19.312, 4.937
2014-02-27 09:24:03 ,19.312, 5.312
2014-02-27 09:25:04 ,19.312, 5.187
2014-02-27 09:26:03 ,19.312, 4.937
2014-02-27 09:27:04 ,19.312, 5.0
2014-02-27 09:28:03 ,19.25, 5.187
2014-02-27 09:29:03 ,19.312, 5.25
2014-02-27 09:30:04 ,19.312, 5.437
2014-02-27 09:31:04 ,19.312, 5.5
2014-02-27 09:32:03 ,19.312, 5.312
2014-02-27 09:33:04 ,19.312, 4.875
2014-02-27 09:34:03 ,19.312, 5.125
2014-02-27 09:35:04 ,19.312, 5.437
2014-02-27 09:36:04 ,19.312, 5.562
2014-02-27 09:37:03 ,19.25, 5.562
2014-02-27 09:38:04 ,19.312, 5.437
2014-02-27 09:39:04 ,19.312, 4.937
2014-02-27 09:40:04 ,19.312, 5.062
2014-02-27 09:41:03 ,19.25, 5.437
2014-02-27 09:42:04 ,19.25, 5.625
2014-02-27 09:43:04 ,19.25, 5.187
2014-02-27 09:44:03 ,19.25, 5.562
2014-02-27 09:45:04 ,19.25, 5.25
2014-02-27 09:46:03 ,19.25, 5.562
2014-02-27 09:47:04 ,19.25, 5.562
2014-02-27 09:48:03 ,19.25, 5.875
2014-02-27 09:49:04 ,19.312, 5.562
2014-02-27 09:50:03 ,19.25, 5.937
2014-02-27 09:51:04 ,19.25, 5.812
2014-02-27 09:52:03 ,19.25, 5.562
2014-02-27 09:53:05 ,19.312, 5.687
2014-02-27 09:54:03 ,19.25, 5.812
2014-02-27 09:55:05 ,19.25, 5.812
2014-02-27 09:56:03 ,19.312, 6.0
2014-02-27 09:57:04 ,19.25, 5.75
2014-02-27 09:58:03 ,19.25, 6.0
2014-02-27 09:59:03 ,19.25, 6.0
2014-02-27 10:00:04 ,19.25, 5.937
2014-02-27 10:01:04 ,19.25, 6.25
2014-02-27 10:02:03 ,19.25, 6.437
2014-02-27 10:03:04 ,19.25, 6.312
2014-02-27 10:04:03 ,19.25, 6.0
2014-02-27 10:05:04 ,19.25, 5.75
2014-02-27 10:06:03 ,19.25, 5.812
2014-02-27 10:07:04 ,19.25, 5.875
2014-02-27 10:08:03 ,19.25, 6.25
2014-02-27 10:09:04 ,19.25, 6.5
2014-02-27 10:10:04 ,19.25, 6.187
2014-02-27 10:11:03 ,19.25, 6.5
2014-02-27 10:12:04 ,19.25, 6.187
2014-02-27 10:13:04 ,19.25, 5.875
2014-02-27 10:14:03 ,19.25, 6.375
2014-02-27 10:15:04 ,19.312, 6.437
2014-02-27 10:16:03 ,19.312, 6.0
2014-02-27 10:17:03 ,19.25, 5.937
2014-02-27 10:18:03 ,19.312, 6.5
2014-02-27 10:19:04 ,19.312, 6.437
2014-02-27 10:20:04 ,19.312, 6.687
2014-02-27 10:21:03 ,19.312, 6.687
2014-02-27 10:22:04 ,19.312, 6.625
2014-02-27 10:23:04 ,19.375, 6.687
2014-02-27 10:24:03 ,19.375, 6.687
2014-02-27 10:25:04 ,19.375, 6.937
2014-02-27 10:26:03 ,19.375, 6.187
2014-02-27 10:27:03 ,19.375, 6.187
2014-02-27 10:28:03 ,19.375, 6.625
2014-02-27 10:29:03 ,19.375, 7.062
2014-02-27 10:30:04 ,19.437, 6.562
2014-02-27 10:31:04 ,19.437, 6.5
2014-02-27 10:32:03 ,19.437, 7.125
2014-02-27 10:33:04 ,19.437, 7.062
2014-02-27 10:34:03 ,19.437, 7.0
2014-02-27 10:35:04 ,19.437, 6.687
2014-02-27 10:36:04 ,19.5, 6.312
2014-02-27 10:37:03 ,19.437, 6.25
2014-02-27 10:38:04 ,19.5, 6.312
2014-02-27 10:39:03 ,19.5, 6.562
2014-02-27 10:40:04 ,19.5, 6.437
2014-02-27 10:41:03 ,19.5, 6.312
2014-02-27 10:42:04 ,19.5, 6.125
2014-02-27 10:43:03 ,19.5, 6.875
2014-02-27 10:44:04 ,19.5, 6.125
2014-02-27 10:45:03 ,19.5, 6.375
2014-02-27 10:46:04 ,19.5, 6.25
2014-02-27 10:47:03 ,19.562, 6.437
2014-02-27 10:48:03 ,19.562, 7.187
2014-02-27 10:49:04 ,19.562, 7.562
2014-02-27 10:50:03 ,19.562, 7.5
2014-02-27 10:51:04 ,19.562, 7.25
2014-02-27 10:52:03 ,19.562, 7.687
2014-02-27 10:53:04 ,19.562, 7.437
2014-02-27 10:54:03 ,19.562, 7.687
2014-02-27 10:55:04 ,19.562, 7.687
2014-02-27 10:56:03 ,19.625, 7.312
2014-02-27 10:57:03 ,19.625, 7.375
2014-02-27 10:58:03 ,19.625, 7.5
2014-02-27 10:59:04 ,19.625, 7.375
2014-02-27 11:00:03 ,19.625, 7.562
2014-02-27 11:01:04 ,19.625, 7.437
2014-02-27 11:02:04 ,19.625, 7.25
2014-02-27 11:03:03 ,19.625, 7.562
2014-02-27 11:04:03 ,19.625, 7.375
2014-02-27 11:05:04 ,19.625, 7.5
2014-02-27 11:06:04 ,19.687, 7.75
2014-02-27 11:07:03 ,19.625, 7.812
2014-02-27 11:08:04 ,19.687, 8.062
2014-02-27 11:09:04 ,19.625, 7.187
2014-02-27 11:10:03 ,19.687, 7.25
2014-02-27 11:11:04 ,19.625, 7.375
2014-02-27 11:12:03 ,19.687, 7.375
2014-02-27 11:13:03 ,19.687, 7.5
2014-02-27 11:14:04 ,19.687, 7.437
2014-02-27 11:15:04 ,19.625, 7.437
2014-02-27 11:16:03 ,19.625, 7.625
2014-02-27 11:17:04 ,19.687, 7.25
2014-02-27 11:18:03 ,19.625, 6.75
2014-02-27 11:19:03 ,19.687, 7.125
2014-02-27 11:20:04 ,19.687, 7.0
2014-02-27 11:21:04 ,19.687, 7.312
2014-02-27 11:22:03 ,19.687, 7.625
2014-02-27 11:23:03 ,19.687, 7.625
2014-02-27 11:24:03 ,19.625, 7.75
2014-02-27 11:25:03 ,19.687, 7.75
2014-02-27 11:26:04 ,19.687, 7.875
2014-02-27 11:27:03 ,19.687, 7.75
2014-02-27 11:28:04 ,19.687, 7.625
2014-02-27 11:29:03 ,19.687, 8.5
2014-02-27 11:30:04 ,19.687, 8.687
2014-02-27 11:31:03 ,19.687, 9.062
2014-02-27 11:32:04 ,19.687, 8.437
2014-02-27 11:33:03 ,19.687, 8.312
2014-02-27 11:34:03 ,19.687, 8.187
2014-02-27 11:35:04 ,19.687, 8.25
2014-02-27 11:36:03 ,19.687, 7.875
2014-02-27 11:37:04 ,19.687, 7.875
2014-02-27 11:38:03 ,19.687, 8.062
2014-02-27 11:39:04 ,19.687, 8.312
2014-02-27 11:40:03 ,19.625, 8.25
2014-02-27 11:41:05 ,19.687, 8.125
2014-02-27 11:42:03 ,19.625, 7.75
2014-02-27 11:43:04 ,19.625, 7.75
2014-02-27 11:44:03 ,19.625, 7.25
2014-02-27 11:45:04 ,19.562, 7.375
2014-02-27 11:46:03 ,19.562, 7.625
2014-02-27 11:47:04 ,19.562, 7.75
2014-02-27 11:48:03 ,19.562, 6.937
2014-02-27 11:49:04 ,19.562, 6.437
2014-02-27 11:50:03 ,19.562, 7.062
2014-02-27 11:51:04 ,19.562, 7.375
2014-02-27 11:52:03 ,19.625, 7.75
2014-02-27 11:53:04 ,19.562, 8.062
2014-02-27 11:54:03 ,19.562, 8.062
2014-02-27 11:55:04 ,19.562, 7.687
2014-02-27 11:56:04 ,19.562, 7.687
2014-02-27 11:57:03 ,19.562, 7.812
2014-02-27 11:58:04 ,19.562, 7.875
2014-02-27 11:59:03 ,19.562, 7.562
2014-02-27 12:00:04 ,19.562, 8.0
2014-02-27 12:01:03 ,19.562, 8.312
2014-02-27 12:02:04 ,19.562, 8.375
2014-02-27 12:03:03 ,19.562, 8.125
2014-02-27 12:04:04 ,19.562, 8.375
2014-02-27 12:05:03 ,19.562, 8.375
2014-02-27 12:06:04 ,19.562, 7.875
2014-02-27 12:07:03 ,19.562, 8.187
2014-02-27 12:08:04 ,19.562, 8.437
2014-02-27 12:09:03 ,19.562, 8.437
2014-02-27 12:10:04 ,19.562, 8.5
2014-02-27 12:11:04 ,19.562, 8.187
2014-02-27 12:12:03 ,19.562, 7.812
2014-02-27 12:13:03 ,19.562, 7.937
2014-02-27 12:14:04 ,19.562, 7.312
2014-02-27 12:15:04 ,19.562, 8.125
2014-02-27 12:16:03 ,19.562, 8.625
2014-02-27 12:17:04 ,19.562, 8.937
2014-02-27 12:18:03 ,19.562, 8.75
2014-02-27 12:19:04 ,19.562, 8.937
2014-02-27 12:20:03 ,19.625, 8.812
2014-02-27 12:21:04 ,19.687, 8.75
2014-02-27 12:22:03 ,19.687, 8.312
2014-02-27 12:23:04 ,19.687, 8.062
2014-02-27 12:24:03 ,19.75, 8.562
2014-02-27 12:25:04 ,19.75, 8.812
2014-02-27 12:26:04 ,19.75, 8.562
2014-02-27 12:27:03 ,19.75, 8.312
2014-02-27 12:28:05 ,19.75, 8.25
2014-02-27 12:29:03 ,19.812, 8.25
2014-02-27 12:30:04 ,19.812, 8.812
2014-02-27 12:31:03 ,19.812, 9.062
2014-02-27 12:32:04 ,19.812, 9.25
2014-02-27 12:33:03 ,19.812, 8.687
2014-02-27 12:34:04 ,19.812, 9.312
2014-02-27 12:35:04 ,19.812, 9.687
2014-02-27 12:36:03 ,19.812, 9.875
2014-02-27 12:37:04 ,19.812, 9.812
2014-02-27 12:38:03 ,19.812, 9.625
2014-02-27 12:39:04 ,19.812, 9.562
2014-02-27 12:40:03 ,19.812, 10.0
2014-02-27 12:41:04 ,19.812, 10.187
2014-02-27 12:42:03 ,19.812, 10.5
2014-02-27 12:43:04 ,19.812, 10.187
2014-02-27 12:44:03 ,19.812, 10.375
2014-02-27 12:45:04 ,19.812, 10.625
2014-02-27 12:46:03 ,19.812, 10.187
2014-02-27 12:47:04 ,19.812, 10.25
2014-02-27 12:48:03 ,19.812, 10.25
2014-02-27 12:49:04 ,19.812, 10.25
2014-02-27 12:50:03 ,19.812, 9.625
2014-02-27 12:51:04 ,19.812, 9.562
2014-02-27 12:52:04 ,19.812, 10.437
2014-02-27 12:53:03 ,19.812, 10.0
2014-02-27 12:54:04 ,19.812, 9.562
2014-02-27 12:55:03 ,19.812, 10.0
2014-02-27 12:56:04 ,19.812, 10.312
2014-02-27 12:57:03 ,19.812, 10.562
2014-02-27 12:58:04 ,19.812, 10.187
2014-02-27 12:59:03 ,19.812, 9.937
2014-02-27 13:00:04 ,19.75, 10.25
2014-02-27 13:01:03 ,19.75, 10.75
2014-02-27 13:02:04 ,19.75, 10.687
2014-02-27 13:03:03 ,19.75, 10.875
2014-02-27 13:04:04 ,19.812, 10.125
2014-02-27 13:05:04 ,19.75, 9.375
2014-02-27 13:06:03 ,19.75, 9.625
2014-02-27 13:07:04 ,19.812, 9.937
2014-02-27 13:08:03 ,19.812, 10.25
2014-02-27 13:09:04 ,19.812, 10.437
2014-02-27 13:10:04 ,19.875, 10.437
2014-02-27 13:11:03 ,19.875, 10.562
2014-02-27 13:12:04 ,19.875, 10.562
2014-02-27 13:13:03 ,19.875, 10.25
2014-02-27 13:14:04 ,19.812, 10.937
2014-02-27 13:15:04 ,19.812, 10.687
2014-02-27 13:16:03 ,19.875, 10.875
2014-02-27 13:17:04 ,19.875, 10.812
2014-02-27 13:18:04 ,19.937, 11.0
2014-02-27 13:19:03 ,19.875, 11.562
2014-02-27 13:20:03 ,19.875, 11.5
2014-02-27 13:21:03 ,19.875, 11.687
2014-02-27 13:22:03 ,19.875, 11.937
2014-02-27 13:23:04 ,20.0, 11.5
2014-02-27 13:24:03 ,19.937, 12.0
2014-02-27 13:25:04 ,19.937, 11.875
2014-02-27 13:26:04 ,19.937, 12.187
2014-02-27 13:27:03 ,19.937, 12.375
2014-02-27 13:28:04 ,19.937, 12.125
2014-02-27 13:29:03 ,20.0, 11.812
2014-02-27 13:30:04 ,20.0, 10.937
2014-02-27 13:31:04 ,20.062, 10.625
2014-02-27 13:32:03 ,20.062, 10.937
2014-02-27 13:33:04 ,20.125, 11.375
2014-02-27 13:34:03 ,20.125, 11.625
2014-02-27 13:35:04 ,20.125, 12.625
2014-02-27 13:36:04 ,20.187, 12.312
2014-02-27 13:37:03 ,20.187, 12.5
2014-02-27 13:38:03 ,20.187, 12.937
2014-02-27 13:39:04 ,20.187, 12.312
2014-02-27 13:40:04 ,20.25, 12.625
2014-02-27 13:41:03 ,20.25, 11.437
2014-02-27 13:42:03 ,20.25, 11.312
2014-02-27 13:43:03 ,20.25, 11.937
2014-02-27 13:44:03 ,20.25, 11.625
2014-02-27 13:45:04 ,20.25, 11.937
2014-02-27 13:46:03 ,20.312, 12.125
2014-02-27 13:47:04 ,20.312, 11.937
2014-02-27 13:48:04 ,20.312, 12.062
2014-02-27 13:49:03 ,20.375, 12.937
2014-02-27 13:50:04 ,20.375, 12.312
2014-02-27 13:51:04 ,20.375, 12.437
2014-02-27 13:52:03 ,20.375, 12.875
2014-02-27 13:53:04 ,20.375, 13.312
2014-02-27 13:54:03 ,20.375, 13.125
2014-02-27 13:55:04 ,20.375, 12.375
2014-02-27 13:56:03 ,20.437, 12.062
2014-02-27 13:57:04 ,20.437, 12.25
2014-02-27 13:58:03 ,20.437, 13.062
2014-02-27 13:59:04 ,20.437, 12.562
2014-02-27 14:00:04 ,20.437, 12.25
2014-02-27 14:01:03 ,20.437, 12.187
2014-02-27 14:02:03 ,20.437, 13.375
2014-02-27 14:03:03 ,20.437, 12.5
2014-02-27 14:04:04 ,20.437, 12.875
2014-02-27 14:05:03 ,20.437, 12.812
2014-02-27 14:06:04 ,20.375, 12.75
2014-02-27 14:07:03 ,20.375, 12.5
2014-02-27 14:08:04 ,20.375, 12.062
2014-02-27 14:09:03 ,20.375, 12.125
2014-02-27 14:10:04 ,20.375, 13.562
2014-02-27 14:11:04 ,20.375, 14.75
2014-02-27 14:12:04 ,20.375, 14.125
2014-02-27 14:13:04 ,20.375, 13.562
2014-02-27 14:14:03 ,20.375, 12.75
2014-02-27 14:15:04 ,20.375, 13.187
2014-02-27 14:16:03 ,20.375, 14.312
2014-02-27 14:17:03 ,20.375, 14.0
2014-02-27 14:18:04 ,20.375, 13.375
2014-02-27 14:19:03 ,20.375, 12.875
2014-02-27 14:20:04 ,20.375, 13.375
2014-02-27 14:21:03 ,20.375, 14.25
2014-02-27 14:22:04 ,20.375, 13.812
2014-02-27 14:23:03 ,20.375, 13.437
2014-02-27 14:24:04 ,20.375, 14.562
2014-02-27 14:25:03 ,20.375, 13.687
2014-02-27 14:26:03 ,20.375, 13.062
2014-02-27 14:27:04 ,20.375, 13.5
2014-02-27 14:28:03 ,20.375, 14.187
2014-02-27 14:29:04 ,20.375, 14.562
2014-02-27 14:30:03 ,20.375, 15.062
2014-02-27 14:31:04 ,20.375, 14.937
2014-02-27 14:32:03 ,20.375, 14.875
2014-02-27 14:33:04 ,20.375, 14.375
2014-02-27 14:34:03 ,20.375, 13.937
2014-02-27 14:35:04 ,20.375, 13.75
2014-02-27 14:36:03 ,20.312, 13.937
2014-02-27 14:37:04 ,20.312, 13.812
2014-02-27 14:38:03 ,20.312, 13.937
2014-02-27 14:39:04 ,20.312, 13.687
2014-02-27 14:40:04 ,20.312, 12.75
2014-02-27 14:41:03 ,20.312, 12.0
2014-02-27 14:42:04 ,20.312, 12.0
2014-02-27 14:43:03 ,20.312, 12.937
2014-02-27 14:44:04 ,20.312, 13.437
2014-02-27 14:45:03 ,20.312, 12.875
2014-02-27 14:46:04 ,20.25, 12.375
2014-02-27 14:47:03 ,20.25, 12.25
2014-02-27 14:48:04 ,20.25, 12.437
2014-02-27 14:49:04 ,20.25, 11.937
2014-02-27 14:50:03 ,20.25, 12.0
2014-02-27 14:51:04 ,20.187, 11.875
2014-02-27 14:52:04 ,20.25, 11.75
2014-02-27 14:53:03 ,20.25, 11.625
2014-02-27 14:54:03 ,20.25, 12.25
2014-02-27 14:55:04 ,20.187, 12.312
2014-02-27 14:56:03 ,20.187, 12.562
2014-02-27 14:57:04 ,20.187, 12.312
2014-02-27 14:58:03 ,20.187, 12.062
2014-02-27 14:59:04 ,20.25, 12.0
2014-02-27 15:00:03 ,20.25, 12.5
2014-02-27 15:01:04 ,20.25, 12.125
2014-02-27 15:02:04 ,20.25, 11.875
2014-02-27 15:03:03 ,20.25, 12.0
2014-02-27 15:04:04 ,20.25, 12.312
2014-02-27 15:05:03 ,20.25, 12.437
2014-02-27 15:06:04 ,20.25, 12.375
2014-02-27 15:07:03 ,20.312, 12.375
2014-02-27 15:08:04 ,20.25, 12.5
2014-02-27 15:09:03 ,20.312, 12.375
2014-02-27 15:10:04 ,20.312, 12.625
2014-02-27 15:11:03 ,20.312, 12.5
2014-02-27 15:12:04 ,20.312, 12.5
2014-02-27 15:13:03 ,20.312, 12.375
2014-02-27 15:14:04 ,20.312, 12.687
2014-02-27 15:15:03 ,20.312, 12.562
2014-02-27 15:16:04 ,20.312, 12.75
2014-02-27 15:17:03 ,20.312, 13.0
2014-02-27 15:18:04 ,20.312, 12.937
2014-02-27 15:19:03 ,20.312, 12.875
2014-02-27 15:20:04 ,20.312, 13.0
2014-02-27 15:21:04 ,20.312, 13.062
2014-02-27 15:22:04 ,20.312, 13.25
2014-02-27 15:23:03 ,20.312, 13.125
2014-02-27 15:24:04 ,20.312, 13.5
2014-02-27 15:25:04 ,20.375, 13.25
2014-02-27 15:26:03 ,20.375, 13.437
2014-02-27 15:27:05 ,20.375, 13.125
2014-02-27 15:28:03 ,20.375, 12.875
2014-02-27 15:29:04 ,20.375, 12.812
2014-02-27 15:30:03 ,20.375, 12.75
2014-02-27 15:31:04 ,20.375, 12.687
2014-02-27 15:32:03 ,20.375, 12.562
2014-02-27 15:33:04 ,20.375, 12.625
2014-02-27 15:34:03 ,20.375, 12.687
2014-02-27 15:35:04 ,20.375, 12.375
2014-02-27 15:36:03 ,20.375, 12.187
2014-02-27 15:37:04 ,20.375, 12.25
2014-02-27 15:38:03 ,20.312, 12.0
2014-02-27 15:39:04 ,20.312, 12.312
2014-02-27 15:40:04 ,20.312, 12.125
2014-02-27 15:41:03 ,20.312, 12.312
2014-02-27 15:42:04 ,20.312, 12.25
2014-02-27 15:43:03 ,20.312, 11.937
2014-02-27 15:44:04 ,20.312, 11.875
2014-02-27 15:45:04 ,20.312, 11.562
2014-02-27 15:46:03 ,20.312, 11.875
2014-02-27 15:47:04 ,20.312, 12.0
2014-02-27 15:48:03 ,20.312, 12.312
2014-02-27 15:49:04 ,20.25, 12.187
2014-02-27 15:50:04 ,20.25, 12.312
2014-02-27 15:51:03 ,20.25, 11.625
2014-02-27 15:52:04 ,20.25, 11.437
2014-02-27 15:53:03 ,20.25, 11.25
2014-02-27 15:54:04 ,20.25, 11.687
2014-02-27 15:55:03 ,20.25, 11.25
2014-02-27 15:56:04 ,20.25, 10.937
2014-02-27 15:57:03 ,20.25, 10.812
2014-02-27 15:58:04 ,20.25, 10.687
2014-02-27 15:59:03 ,20.25, 10.75
2014-02-27 16:00:04 ,20.25, 10.812
2014-02-27 16:01:03 ,20.25, 11.062
2014-02-27 16:02:04 ,20.187, 10.937
2014-02-27 16:03:03 ,20.187, 10.812
2014-02-27 16:04:04 ,20.187, 11.125
2014-02-27 16:05:03 ,20.187, 11.125
2014-02-27 16:06:04 ,20.187, 11.187
2014-02-27 16:07:03 ,20.187, 11.25
2014-02-27 16:08:04 ,20.187, 11.125
2014-02-27 16:09:03 ,20.187, 10.875
2014-02-27 16:10:04 ,20.187, 11.25
2014-02-27 16:11:03 ,20.125, 11.125
2014-02-27 16:12:04 ,20.125, 11.0
2014-02-27 16:13:03 ,20.125, 10.75
2014-02-27 16:14:04 ,20.125, 10.562
2014-02-27 16:15:04 ,20.125, 10.562
2014-02-27 16:16:03 ,20.125, 10.562
2014-02-27 16:17:04 ,20.125, 10.5
2014-02-27 16:18:04 ,20.125, 10.375
2014-02-27 16:19:03 ,20.125, 10.312
2014-02-27 16:20:04 ,20.125, 10.312
2014-02-27 16:21:03 ,20.125, 10.437
2014-02-27 16:22:03 ,20.125, 10.562
2014-02-27 16:23:03 ,20.125, 10.312
2014-02-27 16:24:04 ,20.125, 10.562
2014-02-27 16:25:04 ,20.125, 10.375
2014-02-27 16:26:03 ,20.125, 10.5
2014-02-27 16:27:04 ,20.125, 10.562
2014-02-27 16:28:03 ,20.125, 10.375
2014-02-27 16:29:04 ,20.125, 10.187
2014-02-27 16:30:04 ,20.125, 10.187
2014-02-27 16:31:03 ,20.125, 10.187
2014-02-27 16:32:04 ,20.125, 10.187
2014-02-27 16:33:03 ,20.125, 10.25
2014-02-27 16:34:04 ,20.125, 10.187
2014-02-27 16:35:03 ,20.125, 10.312
2014-02-27 16:36:04 ,20.125, 10.875
2014-02-27 16:37:03 ,20.125, 11.062
2014-02-27 16:38:04 ,20.125, 10.937
2014-02-27 16:39:03 ,20.187, 11.125
2014-02-27 16:40:04 ,20.125, 10.562
2014-02-27 16:41:03 ,20.125, 10.75
2014-02-27 16:42:04 ,20.125, 10.5
2014-02-27 16:43:03 ,20.187, 10.375
2014-02-27 16:44:04 ,20.187, 10.25
2014-02-27 16:45:04 ,20.187, 10.375
2014-02-27 16:46:03 ,20.125, 10.687
2014-02-27 16:47:04 ,20.187, 10.687
2014-02-27 16:48:03 ,20.187, 10.687
2014-02-27 16:49:04 ,20.187, 10.562
2014-02-27 16:50:04 ,20.187, 10.437
2014-02-27 16:51:03 ,20.187, 10.562
2014-02-27 16:52:04 ,20.187, 10.312
2014-02-27 16:53:03 ,20.187, 10.312
2014-02-27 16:54:04 ,20.187, 9.937
2014-02-27 16:55:03 ,20.187, 10.125
2014-02-27 16:56:04 ,20.25, 10.125
2014-02-27 16:57:03 ,20.25, 9.937
2014-02-27 16:58:04 ,20.25, 9.812
2014-02-27 16:59:03 ,20.25, 9.937
2014-02-27 17:00:04 ,20.25, 9.687
2014-02-27 17:01:04 ,20.25, 9.625
2014-02-27 17:02:03 ,20.25, 9.437
2014-02-27 17:03:03 ,20.25, 9.312
2014-02-27 17:04:03 ,20.312, 9.312
2014-02-27 17:05:04 ,20.312, 9.312
2014-02-27 17:06:04 ,20.312, 9.375
2014-02-27 17:07:03 ,20.312, 9.375
2014-02-27 17:08:04 ,20.312, 9.375
2014-02-27 17:09:03 ,20.312, 9.625
2014-02-27 17:10:04 ,20.312, 9.75
2014-02-27 17:11:03 ,20.312, 9.625
2014-02-27 17:12:05 ,20.375, 9.5
2014-02-27 17:13:03 ,20.375, 9.5
2014-02-27 17:14:04 ,20.375, 9.562
2014-02-27 17:15:04 ,20.312, 9.562
2014-02-27 17:16:03 ,20.375, 9.687
2014-02-27 17:17:04 ,20.375, 9.75
2014-02-27 17:18:03 ,20.375, 9.687
2014-02-27 17:19:04 ,20.375, 9.812
2014-02-27 17:20:03 ,20.375, 9.875
2014-02-27 17:21:04 ,20.375, 9.687
2014-02-27 17:22:04 ,20.375, 9.875
2014-02-27 17:23:03 ,20.375, 9.875
2014-02-27 17:24:04 ,20.437, 9.812
2014-02-27 17:25:04 ,20.437, 9.812
2014-02-27 17:26:03 ,20.437, 9.812
2014-02-27 17:27:04 ,20.437, 9.875
2014-02-27 17:28:03 ,20.437, 9.687
2014-02-27 17:29:04 ,20.437, 9.687
2014-02-27 17:30:04 ,20.437, 9.75
2014-02-27 17:31:03 ,20.437, 9.687
2014-02-27 17:32:03 ,20.437, 9.75
2014-02-27 17:33:03 ,20.437, 9.812
2014-02-27 17:34:04 ,20.375, 9.812
2014-02-27 17:35:03 ,20.375, 9.75
2014-02-27 17:36:04 ,20.375, 9.687
2014-02-27 17:37:03 ,20.375, 9.625
2014-02-27 17:38:04 ,20.375, 9.562
2014-02-27 17:39:03 ,20.375, 9.437
2014-02-27 17:40:04 ,20.375, 9.375
2014-02-27 17:41:04 ,20.375, 9.25
2014-02-27 17:42:04 ,20.375, 9.0
2014-02-27 17:43:03 ,20.375, 8.937
2014-02-27 17:44:04 ,20.375, 8.687
2014-02-27 17:45:03 ,20.375, 8.812
2014-02-27 17:46:04 ,20.375, 8.875
2014-02-27 17:47:04 ,20.375, 8.875
2014-02-27 17:48:03 ,20.375, 8.937
2014-02-27 17:49:04 ,20.375, 8.937
