Date, Kitchen, Kitchen 2nd, Outside
2014-02-15 21:56:04 ,22.0, 22.0, 6.25
2014-02-15 21:57:04 ,22.062, 22.0, 6.375
2014-02-15 21:58:04 ,22.062, 22.0, 6.375
2014-02-15 21:59:04 ,22.062, 22.062, 6.562
2014-02-15 22:00:05 ,22.062, 22.062, 6.562
2014-02-15 22:01:04 ,22.062, 22.062, 6.5
2014-02-15 22:02:04 ,22.0, 22.0, 6.437
2014-02-15 22:03:04 ,22.062, 22.062, 6.5
2014-02-15 22:04:04 ,22.062, 22.062, 6.5
2014-02-15 22:05:04 ,22.125, 22.062, 6.312
2014-02-15 22:06:04 ,22.062, 22.062, 6.25
2014-02-15 22:07:05 ,22.125, 22.062, 6.312
2014-02-15 22:08:04 ,22.125, 22.062, 6.437
2014-02-15 22:09:04 ,22.125, 22.062, 6.187
2014-02-15 22:10:04 ,22.062, 22.062, 6.312
2014-02-15 22:11:04 ,22.125, 22.062, 6.187
2014-02-15 22:12:05 ,22.125, 22.062, 6.312
2014-02-15 22:13:04 ,22.125, 22.062, 6.187
2014-02-15 22:14:05 ,22.062, 22.062, 6.375
2014-02-15 22:15:04 ,22.125, 22.062, 6.375
2014-02-15 22:16:04 ,22.125, 22.062, 6.187
2014-02-15 22:17:04 ,22.125, 22.062, 6.25
2014-02-15 22:18:05 ,22.125, 22.125, 6.312
2014-02-15 22:19:05 ,22.125, 22.125, 6.312
2014-02-15 22:20:04 ,22.125, 22.125, 6.187
2014-02-15 22:21:04 ,22.187, 22.125, 6.187
2014-02-15 22:22:04 ,22.187, 22.125, 5.937
2014-02-15 22:23:04 ,22.187, 22.125, 5.937
2014-02-15 22:24:04 ,22.187, 22.125, 5.937
2014-02-15 22:25:04 ,22.187, 22.125, 6.062
2014-02-15 22:26:05 ,22.187, 22.125, 6.187
2014-02-15 22:27:04 ,22.187, 22.125, 6.062
2014-02-15 22:28:04 ,22.187, 22.187, 5.937
2014-02-15 22:29:04 ,22.187, 22.125, 5.937
2014-02-15 22:30:04 ,22.187, 22.125, 5.812
2014-02-15 22:31:05 ,22.125, 22.125, 5.937
2014-02-15 22:32:04 ,22.125, 22.125, 6.062
2014-02-15 22:33:04 ,22.125, 22.062, 6.187
2014-02-15 22:34:04 ,22.187, 22.125, 6.0
2014-02-15 22:35:04 ,22.187, 22.125, 6.062
2014-02-15 22:36:04 ,22.125, 22.062, 6.187
2014-02-15 22:37:04 ,22.187, 22.125, 6.125
2014-02-15 22:38:05 ,22.187, 22.187, 6.0
2014-02-15 22:39:04 ,22.187, 22.187, 5.812
2014-02-15 22:40:04 ,22.187, 22.187, 5.875
2014-02-15 22:41:04 ,22.25, 22.25, 5.937
2014-02-15 22:42:05 ,22.187, 22.187, 5.75
2014-02-15 22:43:04 ,22.187, 22.187, 6.0
2014-02-15 22:44:04 ,22.187, 22.187, 6.0
2014-02-15 22:45:04 ,22.187, 22.187, 6.062
2014-02-15 22:46:04 ,22.25, 22.25, 5.75
2014-02-15 22:47:04 ,22.25, 22.25, 5.812
2014-02-15 22:48:04 ,22.25, 22.25, 5.937
2014-02-15 22:49:04 ,22.25, 22.25, 5.937
2014-02-15 22:50:05 ,22.312, 22.25, 6.062
2014-02-15 22:51:04 ,22.312, 22.25, 6.125
2014-02-15 22:52:04 ,22.312, 22.25, 6.25
2014-02-15 22:53:05 ,22.312, 22.312, 6.312
2014-02-15 22:54:04 ,22.312, 22.312, 6.25
2014-02-15 22:55:05 ,22.312, 22.25, 6.187
2014-02-15 22:56:04 ,22.312, 22.312, 6.187
2014-02-15 22:57:05 ,22.25, 22.25, 6.187
2014-02-15 22:58:04 ,22.312, 22.312, 6.187
2014-02-15 22:59:04 ,22.312, 22.25, 6.0
2014-02-15 23:00:04 ,22.312, 22.25, 5.812
2014-02-15 23:01:04 ,22.312, 22.25, 5.937
2014-02-15 23:02:05 ,22.312, 22.25, 6.062
2014-02-15 23:03:04 ,22.312, 22.25, 6.187
2014-02-15 23:04:04 ,22.312, 22.312, 6.187
2014-02-15 23:05:04 ,22.312, 22.312, 6.312
2014-02-15 23:06:04 ,22.312, 22.25, 6.25
2014-02-15 23:07:05 ,22.312, 22.25, 6.25
2014-02-15 23:08:04 ,22.312, 22.25, 6.187
2014-02-15 23:09:04 ,22.312, 22.312, 6.0
2014-02-15 23:10:05 ,22.312, 22.25, 6.312
2014-02-15 23:11:04 ,22.375, 22.25, 6.187
2014-02-15 23:12:05 ,22.312, 22.312, 6.062
2014-02-15 23:13:04 ,22.375, 22.25, 6.187
2014-02-15 23:14:05 ,22.312, 22.25, 6.187
2014-02-15 23:15:04 ,22.312, 22.25, 6.312
2014-02-15 23:16:04 ,22.375, 22.25, 6.187
2014-02-15 23:17:04 ,22.312, 22.25, 6.312
2014-02-15 23:18:04 ,22.375, 22.25, 6.25
2014-02-15 23:19:04 ,22.375, 22.25, 6.25
2014-02-15 23:20:04 ,22.375, 22.25, 6.25
2014-02-15 23:21:05 ,22.312, 22.25, 6.25
2014-02-15 23:22:04 ,22.375, 22.25, 6.187
2014-02-15 23:23:04 ,22.375, 22.25, 6.0
2014-02-15 23:24:04 ,22.375, 22.25, 5.875
2014-02-15 23:25:04 ,22.312, 22.25, 6.0
2014-02-15 23:26:04 ,22.375, 22.25, 6.187
2014-02-15 23:27:04 ,22.375, 22.312, 6.312
2014-02-15 23:28:05 ,22.375, 22.25, 6.187
2014-02-15 23:29:04 ,22.375, 22.25, 6.25
2014-02-15 23:30:05 ,22.375, 22.25, 5.937
2014-02-15 23:31:04 ,22.375, 22.25, 5.875
2014-02-15 23:32:04 ,22.375, 22.25, 5.937
2014-02-15 23:33:05 ,22.375, 22.25, 6.125
2014-02-15 23:34:04 ,22.312, 22.25, 6.125
2014-02-15 23:35:04 ,22.312, 22.25, 6.125
2014-02-15 23:36:04 ,22.375, 22.25, 6.25
2014-02-15 23:37:04 ,22.312, 22.25, 6.25
2014-02-15 23:38:05 ,22.312, 22.25, 6.312
2014-02-15 23:39:04 ,22.312, 22.25, 6.312
2014-02-15 23:40:04 ,22.312, 22.25, 6.375
2014-02-15 23:41:04 ,22.312, 22.25, 6.25
2014-02-15 23:42:04 ,22.312, 22.25, 6.25
2014-02-15 23:43:04 ,22.375, 22.25, 6.125
2014-02-15 23:44:04 ,22.312, 22.25, 6.125
2014-02-15 23:45:05 ,22.375, 22.25, 6.187
2014-02-15 23:46:05 ,22.375, 22.25, 6.062
2014-02-15 23:47:04 ,22.312, 22.25, 6.125
2014-02-15 23:48:04 ,22.375, 22.25, 6.187
2014-02-15 23:49:04 ,22.312, 22.25, 6.062
2014-02-15 23:50:05 ,22.312, 22.25, 6.062
2014-02-15 23:51:04 ,22.312, 22.25, 6.125
2014-02-15 23:52:04 ,22.312, 22.25, 6.062
2014-02-15 23:53:04 ,22.375, 22.25, 6.062
2014-02-15 23:54:04 ,22.375, 22.25, 6.062
2014-02-15 23:55:04 ,22.375, 22.25, 6.0
2014-02-15 23:56:04 ,22.375, 22.25, 6.062
2014-02-15 23:57:05 ,22.375, 22.25, 6.0
2014-02-15 23:58:04 ,22.312, 22.25, 6.125
2014-02-15 23:59:04 ,22.312, 22.25, 6.187
2014-02-16 00:00:04 ,22.312, 22.187, 6.0
2014-02-16 00:01:04 ,22.312, 22.187, 6.187
2014-02-16 00:02:04 ,22.312, 22.187, 6.187
2014-02-16 00:03:04 ,22.25, 22.125, 6.062
2014-02-16 00:04:05 ,22.25, 22.187, 6.062
2014-02-16 00:05:04 ,22.312, 22.125, 6.0
2014-02-16 00:06:05 ,22.25, 22.187, 6.0
2014-02-16 00:07:04 ,22.25, 22.125, 6.125
2014-02-16 00:08:05 ,22.25, 22.125, 6.062
2014-02-16 00:09:04 ,22.25, 22.125, 6.0
2014-02-16 00:10:04 ,22.25, 22.062, 6.062
2014-02-16 00:11:04 ,22.25, 22.125, 6.187
2014-02-16 00:12:04 ,22.25, 22.125, 6.187
2014-02-16 00:13:04 ,22.187, 22.125, 6.312
2014-02-16 00:14:04 ,22.187, 22.125, 6.25
2014-02-16 00:15:05 ,22.187, 22.062, 6.0
2014-02-16 00:16:04 ,22.187, 22.062, 6.0
2014-02-16 00:17:05 ,22.187, 22.125, 6.062
2014-02-16 00:18:04 ,22.187, 22.125, 6.062
2014-02-16 00:19:04 ,22.187, 22.125, 6.187
2014-02-16 00:20:04 ,22.187, 22.125, 6.187
2014-02-16 00:21:04 ,22.187, 22.125, 6.25
2014-02-16 00:22:04 ,22.187, 22.062, 6.25
2014-02-16 00:23:04 ,22.187, 22.062, 6.312
2014-02-16 00:24:04 ,22.187, 22.062, 6.5
2014-02-16 00:25:05 ,22.125, 22.0, 6.5
2014-02-16 00:26:04 ,22.062, 22.0, 6.5
2014-02-16 00:27:05 ,22.125, 22.0, 6.375
2014-02-16 00:28:04 ,22.062, 22.0, 6.375
2014-02-16 00:29:04 ,22.062, 22.0, 6.625
2014-02-16 00:30:04 ,22.062, 22.0, 6.687
2014-02-16 00:31:04 ,22.062, 22.0, 6.625
2014-02-16 00:32:04 ,22.062, 21.937, 6.687
2014-02-16 00:33:04 ,22.0, 21.937, 6.75
2014-02-16 00:34:05 ,22.0, 22.0, 6.75
2014-02-16 00:35:04 ,22.062, 22.0, 6.75
2014-02-16 00:36:04 ,22.0, 21.937, 6.812
2014-02-16 00:37:04 ,22.0, 21.937, 6.812
2014-02-16 00:38:04 ,22.0, 21.937, 6.75
2014-02-16 00:39:04 ,22.062, 21.937, 6.562
2014-02-16 00:40:04 ,22.0, 21.937, 6.687
2014-02-16 00:41:04 ,22.0, 21.937, 6.75
2014-02-16 00:42:04 ,22.0, 21.937, 6.812
2014-02-16 00:43:05 ,22.0, 21.875, 6.75
2014-02-16 00:44:04 ,22.0, 21.937, 6.875
2014-02-16 00:45:05 ,22.0, 21.875, 7.0
2014-02-16 00:46:04 ,22.0, 21.875, 7.062
2014-02-16 00:47:05 ,22.0, 21.812, 7.0
2014-02-16 00:48:04 ,21.937, 21.875, 7.0
2014-02-16 00:49:04 ,22.0, 21.875, 7.0
2014-02-16 00:50:05 ,21.937, 21.875, 7.062
2014-02-16 00:51:04 ,21.937, 21.812, 6.875
2014-02-16 00:52:05 ,21.937, 21.812, 6.75
2014-02-16 00:53:04 ,21.937, 21.875, 6.75
2014-02-16 00:54:05 ,21.937, 21.875, 6.75
2014-02-16 00:55:04 ,21.937, 21.812, 6.75
2014-02-16 00:56:04 ,21.937, 21.875, 6.875
2014-02-16 00:57:04 ,22.0, 21.875, 6.875
2014-02-16 00:58:04 ,21.937, 21.812, 6.875
2014-02-16 00:59:04 ,21.937, 21.812, 6.937
2014-02-16 01:00:04 ,21.937, 21.812, 7.0
2014-02-16 01:01:04 ,21.937, 21.812, 6.812
2014-02-16 01:02:04 ,21.937, 21.812, 6.875
2014-02-16 01:03:05 ,21.937, 21.812, 6.937
2014-02-16 01:04:04 ,21.875, 21.812, 6.937
2014-02-16 01:05:04 ,21.875, 21.75, 7.062
2014-02-16 01:06:04 ,21.875, 21.812, 6.875
2014-02-16 01:07:04 ,21.937, 21.812, 6.937
2014-02-16 01:08:04 ,21.875, 21.75, 7.0
2014-02-16 01:09:04 ,21.937, 21.812, 6.937
2014-02-16 01:10:04 ,21.937, 21.812, 6.937
2014-02-16 01:11:04 ,21.875, 21.75, 6.812
2014-02-16 01:12:04 ,21.937, 21.75, 6.812
2014-02-16 01:13:04 ,21.875, 21.75, 6.875
2014-02-16 01:14:04 ,21.875, 21.75, 6.875
2014-02-16 01:15:05 ,21.875, 21.75, 6.812
2014-02-16 01:16:04 ,21.875, 21.75, 6.75
2014-02-16 01:17:05 ,21.875, 21.75, 6.75
2014-02-16 01:18:04 ,21.875, 21.75, 6.812
2014-02-16 01:19:04 ,21.875, 21.75, 6.875
2014-02-16 01:20:04 ,21.875, 21.75, 6.875
2014-02-16 01:21:04 ,21.875, 21.75, 6.875
2014-02-16 01:22:05 ,21.875, 21.75, 6.875
2014-02-16 01:23:04 ,21.937, 21.75, 6.812
2014-02-16 01:24:04 ,21.875, 21.75, 6.812
2014-02-16 01:25:04 ,21.937, 21.75, 6.937
2014-02-16 01:26:04 ,21.937, 21.75, 6.875
2014-02-16 01:27:05 ,21.875, 21.75, 7.0
2014-02-16 01:28:04 ,21.875, 21.687, 7.0
2014-02-16 01:29:04 ,21.812, 21.687, 6.937
2014-02-16 01:30:04 ,21.875, 21.687, 7.0
2014-02-16 01:31:04 ,21.875, 21.687, 7.062
2014-02-16 01:32:04 ,21.875, 21.75, 6.937
2014-02-16 01:33:04 ,21.875, 21.687, 7.062
2014-02-16 01:34:05 ,21.812, 21.687, 6.937
2014-02-16 01:35:04 ,21.812, 21.687, 6.937
2014-02-16 01:36:05 ,21.812, 21.687, 7.062
2014-02-16 01:37:04 ,21.875, 21.687, 7.062
2014-02-16 01:38:04 ,21.812, 21.687, 7.0
2014-02-16 01:39:04 ,21.875, 21.687, 7.0
2014-02-16 01:40:04 ,21.875, 21.687, 7.0
2014-02-16 01:41:05 ,21.875, 21.75, 7.0
2014-02-16 01:42:04 ,21.875, 21.75, 7.062
2014-02-16 01:43:05 ,21.875, 21.687, 7.0
2014-02-16 01:44:04 ,21.812, 21.687, 6.937
2014-02-16 01:45:04 ,21.812, 21.687, 6.937
2014-02-16 01:46:04 ,21.812, 21.687, 6.937
2014-02-16 01:47:05 ,21.812, 21.687, 7.0
2014-02-16 01:48:04 ,21.812, 21.625, 6.812
2014-02-16 01:49:04 ,21.812, 21.625, 6.937
2014-02-16 01:50:04 ,21.75, 21.625, 6.937
2014-02-16 01:51:05 ,21.75, 21.562, 6.812
2014-02-16 01:52:04 ,21.75, 21.562, 6.812
2014-02-16 01:53:05 ,21.75, 21.562, 6.937
2014-02-16 01:54:04 ,21.75, 21.562, 6.875
2014-02-16 01:55:04 ,21.687, 21.562, 6.875
2014-02-16 01:56:04 ,21.687, 21.562, 6.937
2014-02-16 01:57:05 ,21.625, 21.562, 7.0
2014-02-16 01:58:05 ,21.625, 21.5, 6.937
2014-02-16 01:59:04 ,21.625, 21.5, 6.875
2014-02-16 02:00:04 ,21.625, 21.5, 6.937
2014-02-16 02:01:04 ,21.625, 21.5, 6.937
2014-02-16 02:02:04 ,21.562, 21.437, 6.937
2014-02-16 02:03:05 ,21.562, 21.437, 6.937
2014-02-16 02:04:04 ,21.562, 21.437, 7.0
2014-02-16 02:05:04 ,21.562, 21.375, 7.0
2014-02-16 02:06:04 ,21.5, 21.375, 7.0
2014-02-16 02:07:04 ,21.437, 21.375, 7.0
2014-02-16 02:08:05 ,21.437, 21.312, 6.937
2014-02-16 02:09:05 ,21.437, 21.312, 7.0
2014-02-16 02:10:04 ,21.375, 21.312, 7.0
2014-02-16 02:11:04 ,21.375, 21.312, 6.937
2014-02-16 02:12:04 ,21.375, 21.312, 6.937
2014-02-16 02:13:05 ,21.375, 21.312, 6.937
2014-02-16 02:14:04 ,21.375, 21.312, 6.937
2014-02-16 02:15:05 ,21.375, 21.25, 6.937
2014-02-16 02:16:04 ,21.375, 21.25, 6.937
2014-02-16 02:17:05 ,21.312, 21.25, 6.875
2014-02-16 02:18:04 ,21.312, 21.187, 6.937
2014-02-16 02:19:04 ,21.25, 21.187, 6.937
2014-02-16 02:20:04 ,21.25, 21.187, 6.937
2014-02-16 02:21:04 ,21.25, 21.125, 6.937
2014-02-16 02:22:05 ,21.187, 21.125, 7.0
2014-02-16 02:23:04 ,21.187, 21.125, 7.0
2014-02-16 02:24:04 ,21.125, 21.125, 6.937
2014-02-16 02:25:04 ,21.125, 21.125, 6.875
2014-02-16 02:26:04 ,21.125, 21.062, 6.875
2014-02-16 02:27:05 ,21.062, 21.062, 6.937
2014-02-16 02:28:04 ,21.062, 21.0, 6.937
2014-02-16 02:29:05 ,21.062, 20.937, 6.937
2014-02-16 02:30:04 ,21.0, 21.0, 6.937
2014-02-16 02:31:05 ,21.0, 21.0, 6.812
2014-02-16 02:32:05 ,21.0, 21.0, 6.875
2014-02-16 02:33:04 ,21.0, 20.937, 6.937
2014-02-16 02:34:05 ,21.0, 20.937, 6.937
2014-02-16 02:35:04 ,20.937, 20.937, 6.937
2014-02-16 02:36:04 ,20.937, 20.937, 6.937
2014-02-16 02:37:04 ,20.937, 20.937, 6.937
2014-02-16 02:38:04 ,20.937, 20.875, 6.937
2014-02-16 02:39:04 ,20.875, 20.875, 6.937
2014-02-16 02:40:04 ,20.875, 20.875, 6.937
2014-02-16 02:41:05 ,20.812, 20.875, 6.937
2014-02-16 02:42:04 ,20.875, 20.812, 6.875
2014-02-16 02:43:04 ,20.812, 20.812, 6.875
2014-02-16 02:44:04 ,20.812, 20.812, 6.875
2014-02-16 02:45:05 ,20.812, 20.812, 6.875
2014-02-16 02:46:04 ,20.812, 20.75, 6.812
2014-02-16 02:47:04 ,20.75, 20.75, 6.75
2014-02-16 02:48:04 ,20.812, 20.75, 6.687
2014-02-16 02:49:04 ,20.75, 20.75, 6.75
2014-02-16 02:50:04 ,20.75, 20.75, 6.687
2014-02-16 02:51:04 ,20.812, 20.75, 6.625
2014-02-16 02:52:05 ,20.75, 20.75, 6.625
2014-02-16 02:53:04 ,20.687, 20.75, 6.562
2014-02-16 02:54:04 ,20.687, 20.75, 6.562
2014-02-16 02:55:04 ,20.75, 20.687, 6.375
2014-02-16 02:56:04 ,20.687, 20.687, 6.375
2014-02-16 02:57:04 ,20.687, 20.687, 6.437
2014-02-16 02:58:04 ,20.687, 20.687, 6.375
2014-02-16 02:59:04 ,20.687, 20.687, 6.375
2014-02-16 03:00:04 ,20.687, 20.687, 6.312
2014-02-16 03:01:04 ,20.625, 20.687, 6.312
2014-02-16 03:02:04 ,20.625, 20.687, 6.312
2014-02-16 03:03:04 ,20.625, 20.687, 6.25
2014-02-16 03:04:04 ,20.625, 20.687, 6.25
2014-02-16 03:05:04 ,20.625, 20.625, 6.187
2014-02-16 03:06:04 ,20.625, 20.625, 6.187
2014-02-16 03:07:04 ,20.625, 20.625, 6.187
2014-02-16 03:08:04 ,20.562, 20.625, 6.187
2014-02-16 03:09:04 ,20.562, 20.625, 6.187
2014-02-16 03:10:04 ,20.562, 20.625, 6.187
2014-02-16 03:11:05 ,20.562, 20.625, 6.25
2014-02-16 03:12:04 ,20.562, 20.625, 6.187
2014-02-16 03:13:04 ,20.562, 20.625, 6.187
2014-02-16 03:14:04 ,20.562, 20.625, 6.125
2014-02-16 03:15:04 ,20.562, 20.625, 6.187
2014-02-16 03:16:05 ,20.562, 20.625, 6.125
2014-02-16 03:17:04 ,20.562, 20.562, 6.062
2014-02-16 03:18:05 ,20.562, 20.625, 6.125
2014-02-16 03:19:04 ,20.562, 20.562, 6.125
2014-02-16 03:20:04 ,20.562, 20.562, 6.125
2014-02-16 03:21:04 ,20.5, 20.562, 6.125
2014-02-16 03:22:04 ,20.5, 20.562, 6.125
2014-02-16 03:23:04 ,20.562, 20.562, 6.125
2014-02-16 03:24:04 ,20.5, 20.562, 6.125
2014-02-16 03:25:05 ,20.5, 20.562, 6.062
2014-02-16 03:26:04 ,20.5, 20.562, 6.0
2014-02-16 03:27:04 ,20.5, 20.562, 6.0
2014-02-16 03:28:04 ,20.5, 20.562, 6.062
2014-02-16 03:29:04 ,20.5, 20.562, 6.0
2014-02-16 03:30:05 ,20.5, 20.562, 6.0
2014-02-16 03:31:04 ,20.5, 20.562, 6.0
2014-02-16 03:32:04 ,20.5, 20.5, 6.125
2014-02-16 03:33:04 ,20.5, 20.5, 6.125
2014-02-16 03:34:04 ,20.5, 20.5, 6.125
2014-02-16 03:35:04 ,20.5, 20.5, 6.187
2014-02-16 03:36:04 ,20.5, 20.5, 6.187
2014-02-16 03:37:05 ,20.437, 20.5, 6.125
2014-02-16 03:38:04 ,20.437, 20.5, 6.062
2014-02-16 03:39:05 ,20.375, 20.5, 6.125
2014-02-16 03:40:04 ,20.437, 20.437, 6.062
2014-02-16 03:41:04 ,20.375, 20.5, 6.062
2014-02-16 03:42:04 ,20.437, 20.5, 6.062
2014-02-16 03:43:04 ,20.375, 20.437, 6.062
2014-02-16 03:44:05 ,20.437, 20.437, 6.0
2014-02-16 03:45:04 ,20.437, 20.5, 6.062
2014-02-16 03:46:05 ,20.375, 20.437, 6.062
2014-02-16 03:47:04 ,20.375, 20.437, 6.062
2014-02-16 03:48:05 ,20.375, 20.437, 6.0
2014-02-16 03:49:04 ,20.375, 20.437, 6.062
2014-02-16 03:50:04 ,20.375, 20.437, 6.0
2014-02-16 03:51:04 ,20.375, 20.437, 6.0
2014-02-16 03:52:04 ,20.375, 20.437, 6.062
2014-02-16 03:53:04 ,20.375, 20.375, 6.062
2014-02-16 03:54:04 ,20.312, 20.437, 6.062
2014-02-16 03:55:05 ,20.312, 20.437, 6.0
2014-02-16 03:56:04 ,20.312, 20.375, 6.0
2014-02-16 03:57:05 ,20.312, 20.375, 5.937
2014-02-16 03:58:04 ,20.312, 20.375, 5.937
2014-02-16 03:59:04 ,20.312, 20.375, 5.937
2014-02-16 04:00:04 ,20.312, 20.375, 5.937
2014-02-16 04:01:04 ,20.312, 20.375, 5.875
2014-02-16 04:02:04 ,20.312, 20.375, 5.875
2014-02-16 04:03:04 ,20.312, 20.375, 6.0
2014-02-16 04:04:05 ,20.312, 20.312, 6.125
2014-02-16 04:05:04 ,20.312, 20.312, 6.062
2014-02-16 04:06:04 ,20.25, 20.312, 6.062
2014-02-16 04:07:04 ,20.312, 20.312, 6.0
2014-02-16 04:08:04 ,20.25, 20.312, 6.062
2014-02-16 04:09:05 ,20.25, 20.312, 6.062
2014-02-16 04:10:04 ,20.312, 20.312, 6.062
2014-02-16 04:11:04 ,20.312, 20.312, 6.0
2014-02-16 04:12:04 ,20.312, 20.312, 5.937
2014-02-16 04:13:04 ,20.312, 20.312, 5.937
2014-02-16 04:14:04 ,20.25, 20.312, 5.937
2014-02-16 04:15:04 ,20.25, 20.312, 6.0
2014-02-16 04:16:05 ,20.25, 20.25, 6.0
2014-02-16 04:17:04 ,20.25, 20.25, 5.937
2014-02-16 04:18:04 ,20.25, 20.25, 5.937
2014-02-16 04:19:05 ,20.25, 20.25, 5.937
2014-02-16 04:20:04 ,20.25, 20.25, 6.0
2014-02-16 04:21:04 ,20.25, 20.25, 5.937
2014-02-16 04:22:04 ,20.187, 20.25, 5.875
2014-02-16 04:23:04 ,20.187, 20.25, 5.937
2014-02-16 04:24:05 ,20.187, 20.25, 6.0
2014-02-16 04:25:04 ,20.187, 20.187, 6.0
2014-02-16 04:26:05 ,20.187, 20.187, 6.0
2014-02-16 04:27:04 ,20.187, 20.187, 6.062
2014-02-16 04:28:04 ,20.187, 20.187, 6.062
2014-02-16 04:29:04 ,20.187, 20.187, 6.125
2014-02-16 04:30:04 ,20.187, 20.187, 6.062
2014-02-16 04:31:05 ,20.125, 20.187, 6.125
2014-02-16 04:32:04 ,20.187, 20.187, 6.125
2014-02-16 04:33:05 ,20.125, 20.125, 6.187
2014-02-16 04:34:04 ,20.125, 20.125, 6.187
2014-02-16 04:35:05 ,20.125, 20.125, 6.187
2014-02-16 04:36:04 ,20.125, 20.125, 6.187
2014-02-16 04:37:04 ,20.062, 20.125, 6.187
2014-02-16 04:38:04 ,20.125, 20.125, 6.25
2014-02-16 04:39:04 ,20.125, 20.125, 6.25
2014-02-16 04:40:04 ,20.125, 20.125, 6.312
2014-02-16 04:41:04 ,20.062, 20.125, 6.312
2014-02-16 04:42:05 ,20.062, 20.062, 6.312
2014-02-16 04:43:04 ,20.062, 20.125, 6.312
2014-02-16 04:44:05 ,20.062, 20.062, 6.312
2014-02-16 04:45:04 ,20.062, 20.062, 6.312
2014-02-16 04:46:04 ,20.062, 20.062, 6.375
2014-02-16 04:47:04 ,20.062, 20.125, 6.312
2014-02-16 04:48:04 ,20.062, 20.062, 6.375
2014-02-16 04:49:04 ,20.062, 20.062, 6.312
2014-02-16 04:50:04 ,20.062, 20.062, 6.375
2014-02-16 04:51:05 ,20.062, 20.062, 6.312
2014-02-16 04:52:04 ,20.0, 20.062, 6.25
2014-02-16 04:53:05 ,20.0, 20.062, 6.25
2014-02-16 04:54:04 ,20.0, 20.0, 6.187
2014-02-16 04:55:04 ,20.0, 20.0, 6.25
2014-02-16 04:56:04 ,20.0, 20.0, 6.25
2014-02-16 04:57:04 ,20.0, 20.0, 6.25
2014-02-16 04:58:04 ,20.0, 20.0, 6.25
2014-02-16 04:59:04 ,20.0, 20.0, 6.312
2014-02-16 05:00:04 ,20.0, 20.0, 6.25
2014-02-16 05:01:04 ,20.0, 20.0, 6.25
2014-02-16 05:02:04 ,20.0, 20.0, 6.312
2014-02-16 05:03:04 ,20.0, 20.0, 6.25
2014-02-16 05:04:05 ,20.0, 20.0, 6.187
2014-02-16 05:05:04 ,20.0, 20.0, 6.187
2014-02-16 05:06:04 ,20.0, 20.0, 6.25
2014-02-16 05:07:04 ,20.0, 20.0, 6.25
2014-02-16 05:08:04 ,20.0, 20.0, 6.25
2014-02-16 05:09:04 ,20.0, 20.0, 6.25
2014-02-16 05:10:04 ,20.0, 20.0, 6.25
2014-02-16 05:11:05 ,20.0, 20.0, 6.25
2014-02-16 05:12:04 ,20.0, 20.0, 6.25
2014-02-16 05:13:04 ,20.0, 20.0, 6.187
2014-02-16 05:14:04 ,20.0, 20.0, 6.187
2014-02-16 05:15:04 ,20.0, 20.0, 6.187
2014-02-16 05:16:05 ,20.0, 20.0, 6.25
2014-02-16 05:17:04 ,20.0, 20.0, 6.187
2014-02-16 05:18:04 ,20.0, 20.0, 6.25
2014-02-16 05:19:04 ,20.0, 20.0, 6.25
2014-02-16 05:20:04 ,20.0, 20.0, 6.187
2014-02-16 05:21:05 ,19.937, 20.0, 6.25
2014-02-16 05:22:04 ,20.0, 20.0, 6.187
2014-02-16 05:23:04 ,20.0, 20.0, 6.25
2014-02-16 05:24:04 ,20.0, 20.062, 6.25
2014-02-16 05:25:04 ,20.0, 20.0, 6.187
2014-02-16 05:26:04 ,20.0, 20.062, 6.187
2014-02-16 05:27:04 ,20.0, 20.062, 6.187
2014-02-16 05:28:04 ,20.0, 20.0, 6.187
2014-02-16 05:29:04 ,20.0, 20.062, 6.25
2014-02-16 05:30:05 ,20.0, 20.062, 6.25
2014-02-16 05:31:04 ,20.0, 20.062, 6.25
2014-02-16 05:32:05 ,20.0, 20.062, 6.312
2014-02-16 05:33:04 ,20.0, 20.062, 6.312
2014-02-16 05:34:04 ,20.0, 20.0, 6.312
2014-02-16 05:35:04 ,20.0, 20.0, 6.312
2014-02-16 05:36:04 ,20.0, 20.062, 6.312
2014-02-16 05:37:04 ,20.0, 20.062, 6.375
2014-02-16 05:38:04 ,20.0, 20.062, 6.375
2014-02-16 05:39:05 ,20.0, 20.062, 6.375
2014-02-16 05:40:04 ,20.0, 20.062, 6.375
2014-02-16 05:41:05 ,20.0, 20.062, 6.437
2014-02-16 05:42:05 ,20.0, 20.062, 6.437
2014-02-16 05:43:04 ,20.0, 20.062, 6.437
2014-02-16 05:44:04 ,20.0, 20.062, 6.437
2014-02-16 05:45:04 ,20.0, 20.062, 6.437
2014-02-16 05:46:04 ,20.0, 20.062, 6.437
2014-02-16 05:47:05 ,20.0, 20.062, 6.375
2014-02-16 05:48:04 ,20.062, 20.125, 6.375
2014-02-16 05:49:05 ,20.062, 20.125, 6.312
2014-02-16 05:50:04 ,20.062, 20.125, 6.375
2014-02-16 05:51:05 ,20.062, 20.125, 6.375
2014-02-16 05:52:04 ,20.062, 20.125, 6.437
2014-02-16 05:53:04 ,20.062, 20.125, 6.437
2014-02-16 05:54:04 ,20.062, 20.125, 6.5
2014-02-16 05:55:04 ,20.062, 20.125, 6.5
2014-02-16 05:56:04 ,20.062, 20.125, 6.437
